Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SIntPkt,DIntPkt,SIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,Dur,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Label
1110.3887,-835.90155,322.7303,511915.47,1937574.6,3650.7979,1395.7521,3189.8174,-15194.059,-926.30536,309.94135,61.39704,559.5657,-3.9923172,-21.580217,-117.88117,-5878076.5,0.4979672,-12.180721,-28.126688,8.014946,4080.7393,26.668335,61.317955,265.33325,295.61362,76.21103,-135.51729,67.05074,-0.5271031,1
1110.7529,-537.007,778.9876,-1312921.8,-829303.06,117.106,-590.52246,-822.553,38807.29,-1641.3433,310.31088,61.445953,204.77191,-4.1441164,-0.543801,-1198.236,-1188183.0,-0.00890216,20.49686,-18.678505,-32.56322,13240.098,23.768776,13.055886,80.145996,39.600304,-82.45373,-88.11972,2.557987,-1.4062088,1
1109.8833,320.9827,374.11203,517620.16,-1130577.2,-9792.803,-1711.3627,-1431.9519,-16299.958,-768.5584,310.24692,60.176918,162.12181,-5.8044963,-37.56497,2774.7632,-1423633.5,8.236875,-9.667793,-2.4828963,39.295525,-19607.957,21.817295,69.296486,-61.56733,-3.487986,-55.811638,-133.53535,-47.263695,-1.6558648,1
1111.5576,78.85871,-13.139573,-1639342.2,-1943016.9,7452.5347,665.63684,2357.9114,2649.4724,-2350.3582,310.5543,66.41329,414.7916,-8.9199705,-18.393673,2529.2537,2166118.0,3.5232105,31.181673,-34.67098,34.585075,-242.01317,29.336094,14.525548,144.79791,-243.0979,-41.530945,-34.39307,20.524212,-2.4032173,1
1111.333,226.32959,1451.6804,-373682.16,1337749.0,1789.0897,320.41797,5031.8296,-52618.87,-2306.5232,310.05887,63.24068,411.8269,-2.861262,-11.262011,1386.1266,-6433564.5,6.7234154,11.467918,-10.068962,-12.267577,-2505.4243,25.266808,34.47141,48.302174,57.078228,92.50657,-192.8655,-4.7831774,-1.2134012,1
1110.4279,1238.8947,372.885,-1327793.1,-855701.56,1611.497,-1530.8496,1727.8906,19383.041,-2611.9937,309.55954,62.86765,374.48273,-2.3862655,-41.963844,1531.6237,-1821883.5,6.9270573,-0.75053066,-11.502569,24.181208,1425.4176,28.06676,172.60919,-195.82085,-156.6792,24.946743,-13.800699,17.016855,-1.2769727,1
1110.9552,209.25221,20.855865,-178345.61,1444623.6,933.98175,-1161.5546,1195.1587,40340.793,175.68607,310.13928,67.87694,392.89905,-0.9778588,-11.244311,-169.1295,-2929205.8,-1.3912061,2.5095754,5.3538103,18.289831,10863.107,27.55382,12.589031,131.44339,227.83014,-25.96209,-159.90097,12.327279,-1.353155,1
1111.1486,-336.22357,146.97618,-1178791.2,1690919.0,5536.9663,-140.16821,1652.4983,3878.557,-913.4519,309.5043,66.03098,114.59834,-3.6346173,-37.352634,419.0023,1471172.2,4.103024,38.281418,-15.304542,50.316566,10858.898,34.488117,91.04828,-287.22186,-87.53679,-126.404366,-124.86525,-14.392921,-0.10053511,1
1110.2876,-869.2734,-294.5782,-116099.76,-1817331.9,5585.573,-1617.8687,4778.554,17466.867,-2747.0022,309.07822,59.92544,538.47156,-1.0777094,-10.647315,-901.3149,-5872252.0,4.951035,-7.59,-30.312435,16.225159,-16342.476,25.153902,222.57251,-53.564754,1.8232648,59.09882,-58.986744,-61.962097,-0.066353835,1
1110.2023,-866.2706,354.55145,-398332.22,-1398634.6,-15643.053,-446.94748,1555.7756,-5378.218,-1773.6874,310.31277,66.91017,157.69077,-13.247696,-22.262253,741.01495,-925381.9,7.943673,8.053397,-29.199286,-39.389553,-10779.0205,32.369946,39.205612,193.34512,-142.7347,-26.090403,7.7142415,1.4937772,-2.0362372,1
1110.6187,1867.8489,62.31162,250401.98,-1881032.9,-3078.944,-762.69324,-78.99957,-26023.48,-437.66113,309.9022,57.92724,382.18185,3.212347,-35.108494,-1425.9734,-176827.77,1.3927494,-20.249868,2.9562652,6.4040155,-4653.1045,32.135426,74.76397,18.446627,-108.98235,-39.227688,92.700806,-32.749447,-1.2988758,1
1111.4888,475.27737,443.92554,-12115.813,2288717.0,-14135.94,-2409.8635,762.7473,-32868.938,340.31082,310.92764,62.094193,-113.186386,-0.27564648,-15.332804,-774.8558,-1651167.5,2.2253454,35.839073,-7.3479815,55.616196,-1331.523,27.764193,37.007572,-161.31464,71.24977,15.081591,-70.79435,26.296741,-1.0660048,1
1110.3868,1594.6931,178.6484,57191.48,1716462.5,-4611.9565,-21.969828,744.90814,32765.027,-465.21707,310.25156,68.31661,165.36165,-2.9302492,-15.4985695,-1628.8823,-5891592.5,2.8109002,19.33655,-4.413257,3.0234897,-3346.6746,26.06894,10.361214,7.2292914,-92.36106,-5.3728285,45.84439,7.0364156,-2.0638995,1
1110.5455,971.344,864.5935,-948888.2,2054132.9,-11187.138,-2864.8557,2654.0847,-86763.74,322.996,310.83237,54.627697,197.30336,-3.1066492,-12.113993,-1306.1572,-3898558.8,5.0696244,-12.819503,-16.584496,25.383017,-19113.076,25.007526,46.45784,-200.14633,103.79911,-29.450855,-99.7607,90.673584,0.97338253,1
1112.31,84.200584,572.634,-1327161.9,-1738986.4,1702.3832,1039.1895,2702.6284,-20246.006,-689.911,310.49335,62.974983,213.48232,-5.7705517,-18.441357,1706.0928,1649977.1,3.9862835,24.617508,-9.652311,28.736685,13820.154,21.866594,66.333275,154.88855,-8.98939,56.536728,-85.46539,68.87552,-1.0871845,1
1111.4302,2264.116,-897.9779,-603657.4,-4477284.0,548.9493,-2201.492,2157.0593,7319.3853,2088.001,311.54984,63.195877,132.43521,-2.4911654,-22.83438,2019.7402,-248820.69,6.2545495,41.39627,-19.278505,28.607561,7602.038,23.068554,3.051283,26.564724,-113.883835,-3.2872322,-66.02598,57.772514,-1.4881078,1
1111.4668,735.42053,-16.694872,-66467.24,-56667.72,3193.862,-1234.9125,2455.3506,31629.746,-352.8234,309.34634,63.681564,141.46567,-2.4790003,-9.5407,1838.6678,-2061714.1,-1.4460036,3.246849,-52.057182,32.63941,2614.406,29.829924,41.738808,326.21014,-188.9565,107.35649,-75.6912,39.433895,-2.6418912,1
1110.0951,1108.5835,-265.08295,-461381.78,-1090645.1,-10089.822,-3953.8374,2721.8586,65556.09,-266.90427,310.08688,65.00714,145.29858,2.9996212,-35.568584,42.12924,-4289034.0,6.744033,44.796658,-19.361094,82.67136,-19771.63,23.749376,133.38339,-80.010254,6.060182,-16.277954,-18.829464,26.798492,-1.1946646,1
1111.6333,-1762.0425,-21.956316,-1007778.56,-792782.25,-5687.858,-1082.1182,3532.9768,4866.636,802.42377,310.33783,71.489426,250.339,-4.4675198,-8.7214,-19.835796,-2326714.2,3.212086,19.458672,-10.980469,-8.0374775,4034.1733,23.70496,32.43012,-110.91825,-1.1914233,-89.71757,-39.109848,6.676087,-0.5020861,1
1110.8865,-1811.1134,509.5017,158523.58,-3183522.8,-7093.1235,466.4293,2352.6824,39604.28,-3132.7239,310.5984,61.20876,332.94516,-2.5708053,-20.651348,-967.59937,-6753543.5,6.431219,28.866312,-33.366055,20.968832,-8639.864,29.717932,69.07739,-124.2706,140.45695,30.790966,-158.94695,22.232176,-1.7534031,1
1110.4797,-139.26178,770.323,-1207072.4,3005388.2,1330.8872,1147.4711,1216.1377,-113426.28,-3957.672,309.8852,62.36506,561.33734,-2.8424141,-74.349785,2650.8735,-5913701.0,5.104658,27.290043,-19.323061,39.369465,2771.5725,28.029976,144.41568,146.0502,-196.58475,-4.787436,78.84282,-174.24745,-3.2182665,1
1109.4287,222.96436,-128.25516,-734672.94,4532995.0,10491.012,295.11188,2280.374,7938.5703,-3900.329,310.3314,57.648293,613.55225,-9.445466,-33.439625,-2807.63,-3461113.5,2.7575934,24.476406,-30.592163,54.20829,8247.685,31.515152,75.54131,-278.13507,-25.909094,-56.15587,34.96093,-53.96049,-0.602449,1
1111.4952,851.07166,-2.25588,-1229458.6,-1715436.4,124.35518,-930.496,2786.8667,40530.184,1742.3861,309.29465,64.274475,466.54758,-2.013235,-8.317171,1231.6616,1408160.1,1.4072489,5.192334,-5.6445236,32.96652,7742.368,25.416801,80.7539,163.18929,-26.960154,4.183973,13.221169,-11.405396,-0.92007715,1
1110.5507,-97.44887,63.006435,-977574.4,1823539.8,-3311.2961,854.9084,2951.0642,77566.21,972.4872,310.23978,60.364067,188.77737,1.8371704,-5.708075,2528.5703,-102629.77,2.429031,26.279976,-6.2073636,9.507488,-6894.912,26.2556,10.048361,103.29474,-12.810623,-4.1705856,18.219011,-57.06911,-2.4588752,1
1110.7167,400.04022,-327.39243,-843424.1,-5306502.0,339.9016,-1775.9656,295.17526,19722.912,3217.8015,310.40393,65.36286,227.66322,-0.532206,-26.568434,-1983.8855,1585139.5,6.78441,11.9517765,-24.108332,23.363167,-12304.378,30.848265,-68.63424,-157.1167,20.564781,74.694275,14.998493,26.2363,-0.9170687,1
1111.3291,126.71903,-11.1391945,230932.03,893321.3,-1689.8322,-1893.7903,90.306015,-20138.059,-1352.7501,310.28003,61.16836,114.00262,-4.1851225,-33.15165,647.3233,74349.57,-0.5923929,5.692608,-15.024562,14.909247,-14342.275,31.183823,49.191433,-7.8319683,-14.085286,128.40994,3.0703444,-22.078444,-0.83544266,1
1111.1146,1213.2316,366.61118,1307269.5,6466749.0,938.276,-1417.346,835.3194,55692.926,-1397.4238,309.28867,67.14821,423.12646,-5.535335,-3.8366818,-902.16284,-4576949.5,2.9730432,36.777306,-17.375568,66.5807,1388.9241,34.459938,92.108665,42.59188,-46.66893,-21.901655,-93.338135,-40.305576,-2.6093907,1
1111.2349,3260.116,113.735405,-480979.6,-4570677.5,-4549.079,-22.990795,670.7108,-16410.928,3075.9055,309.83417,59.794174,602.2908,-3.336309,-17.958054,-1057.6174,-403801.1,5.264377,-33.226795,-15.476643,8.358711,-9755.47,33.342823,60.140717,-100.05984,-5.635013,72.440414,-15.754833,-51.345234,-1.3532008,1
1110.9017,1585.5109,339.63467,-461851.8,280807.28,-1715.8718,-1029.186,-554.8637,-24209.098,-1048.3898,310.00146,68.79386,-3.1647482,-8.208854,-12.441583,900.35333,-1269682.2,6.4204025,14.441516,-35.048668,35.466805,-2872.23,29.575396,-8.651229,-76.52891,-75.15414,-40.375557,-104.3768,8.936735,-0.008130977,1
1110.9031,-1803.171,-836.922,-191523.39,-1000689.3,-3117.4128,1359.3318,-362.13174,-62904.535,1184.0912,309.9916,72.07342,313.55692,-7.0389137,-12.020741,101.49767,-645281.8,6.14343,26.077122,-14.61558,-18.570894,-19272.957,28.184525,-128.34857,8.9388485,25.81952,111.57769,-20.364613,68.59726,-0.4937512,1
1111.2332,618.33136,794.48895,-783016.25,1769995.4,-7349.9277,-453.53555,1582.1737,64182.414,1316.1376,309.2925,68.17992,-50.450478,-2.9382038,-39.235577,1703.9965,-2969018.5,3.5309217,-18.611813,-15.18627,44.01422,-2161.6082,32.61178,89.74358,88.786156,20.528187,3.9776976,-70.05821,6.586446,-0.60349464,1
1111.3558,603.92535,654.3709,-1453965.0,1309610.4,-5971.8833,809.1062,2203.638,25328.77,670.633,310.27792,66.84541,65.580795,-5.709293,-14.266031,449.5984,-850405.6,4.3108864,49.787067,-23.291414,30.92892,-896.37854,30.80453,-15.638743,-75.08257,-89.735016,5.831433,-104.390854,60.500072,-1.002802,1
1110.1646,-836.48145,509.62427,255768.45,381759.28,-12832.778,389.19592,-2128.9128,30526.25,-1179.7948,310.53375,59.269455,63.66328,-4.035598,-26.899574,1588.6787,-3540932.2,2.580798,-6.166818,-10.719212,5.628186,-8286.677,21.332548,57.292618,-251.85286,-6.6893773,-18.502993,-34.11924,-17.546331,-0.26738626,1
1110.6642,2395.7722,-416.4145,5121.21,-2737399.2,5245.2046,-2288.8367,3975.0044,-7354.1733,2049.605,310.19922,66.162445,256.35904,-0.44393358,-20.113674,-591.1224,-3811031.8,3.2230952,-17.471731,-38.693623,20.22752,-779.1028,26.464111,34.532158,-97.11181,84.30323,12.9024935,-33.13045,-21.647707,-0.90183413,1
1111.1857,3405.3843,1112.8145,-665466.6,-765230.3,-13574.275,-405.3619,5984.489,8686.269,2933.581,310.10645,70.83882,313.8459,-0.9801168,-41.05303,5640.197,-134656.92,6.8898845,39.49664,-22.532936,38.391117,-13127.591,23.949047,112.03848,326.58487,19.685232,123.24691,-156.39192,139.43906,-1.1578103,1
1111.0751,-1618.129,655.3419,-763133.25,-570140.0,-900.9406,-2176.8538,3011.8215,14823.358,-2615.6323,310.42133,63.395058,-2.9563704,-6.151878,-32.559177,82.289185,-2496301.5,5.708757,-1.3607494,-12.714158,26.992441,8700.652,32.467587,61.41444,144.3719,80.981224,19.12176,14.066249,-88.262375,-1.6857193,1
1110.7772,1426.3031,393.90463,346208.2,637612.5,1306.4417,-1180.3307,1719.233,89696.445,-477.86942,309.46225,71.583466,184.82837,-5.8727083,-22.747972,1617.2775,2108128.0,0.93753946,35.261,-21.50199,45.259007,12888.348,29.289343,55.68551,-40.14409,-198.37598,6.4486437,-116.948296,33.589195,-1.8088517,1
1110.1342,1528.643,326.76306,91072.63,2118655.8,-1295.6266,-2794.413,3012.0942,42414.074,2155.6982,311.5475,59.717823,346.6263,-2.1373308,-18.954754,-838.3841,-7638966.0,2.9229412,47.59185,-21.129618,32.28234,4894.2866,32.18733,113.04843,63.69233,92.698395,-7.4118333,136.22545,15.939477,-1.1003277,1
1110.781,1565.6691,-272.13507,-798264.56,3214786.2,-6334.05,-3709.1738,305.58664,79611.266,492.71545,310.96185,67.67708,143.65564,-4.6932564,-6.30995,-1275.5773,-4945370.0,3.5517564,54.55391,-29.880827,48.500225,5455.7153,30.824211,46.575623,-147.36443,5.613429,25.914219,42.75453,-26.354248,-1.8687704,1
1111.1299,1241.6971,1185.3871,-826768.44,-1860224.9,-3664.9504,56.42867,6074.762,-85130.65,-2140.3733,310.51874,66.32867,176.35263,-0.7407729,-18.46136,1519.9436,-5655439.0,4.047839,-2.9284103,-19.180182,35.86049,-6969.552,19.099295,29.602709,-86.502075,-157.15262,47.581566,-76.28553,16.793047,-0.4251641,1
1110.9888,-790.3985,-175.17924,-461967.16,1838163.5,-13186.729,473.63156,1705.7632,8062.913,950.4047,309.06082,69.8335,-81.54935,-3.6568959,-2.3302586,2407.2876,-671153.75,0.94062304,11.557996,-16.614134,44.068867,5346.131,29.783968,30.08121,244.08475,-13.805317,23.081924,26.349916,60.350582,-1.4679987,1
1110.9286,400.2738,-960.1087,-336562.75,-261149.27,-4993.152,-1056.8752,3401.6948,18344.521,466.19254,310.57306,62.576294,428.7867,-0.40975708,-5.355689,-1716.9546,-2985215.0,7.688529,40.272205,-30.695284,10.919543,-14293.313,30.206825,-41.01842,-34.735386,138.57263,72.479546,-28.577173,-14.119902,-1.6392914,1
1110.7979,-1652.2731,508.12274,241326.42,-213803.89,-13003.591,-560.59094,1913.5251,-67062.99,-619.45966,310.3983,60.15561,136.92325,-5.6228743,-32.936726,4118.383,-1749030.2,2.4338195,27.300098,-23.807411,21.596869,-14567.785,24.007765,117.59304,-35.069263,26.62175,29.536058,-113.06714,76.90859,0.7838666,1
1110.493,1973.3604,258.97528,-636448.6,280722.38,9458.222,-2048.2773,2667.7012,42192.37,-181.46312,309.35544,66.2664,339.8358,4.079087,-6.8651257,-3310.1467,-4389933.0,7.1356463,8.324602,-18.226942,37.279476,-5139.077,26.269667,-9.542313,236.65489,300.2538,-9.007061,-6.8713655,-2.3696156,-0.846414,1
1111.8353,2750.7317,-630.2895,-2715158.5,-2609018.8,-5001.7505,-773.7494,4735.192,-31977.842,1186.5999,310.5824,68.96338,81.00878,2.635895,-26.214457,1821.581,1973144.8,1.4196196,12.069859,-17.094097,32.15286,4867.624,23.155962,122.88289,27.168959,38.137142,-3.276558,-83.32252,25.694073,-1.1864148,1
1110.046,24.620657,852.6659,86472.47,-2308145.8,-12815.813,387.71396,974.8739,-17037.186,-1354.056,310.35376,68.03447,532.34033,-0.99096924,-7.572326,-347.34003,204649.25,1.191339,26.859116,-5.7738314,-28.675241,-5638.811,26.44015,39.582024,-117.720634,62.935684,-101.610245,62.93358,-16.87432,0.33269182,1
1110.7432,1828.3282,-526.01965,-257386.52,2546926.2,4408.5522,-2858.1868,-607.5879,8179.5605,191.98003,310.44336,68.489334,83.539925,-4.351873,-31.252668,-468.4437,-5233916.5,5.045556,0.36532778,-1.9269,18.986975,-39.914856,28.601688,45.506737,-81.29128,32.531048,-38.408306,51.53637,10.232218,-0.19082007,1
1111.1361,477.72296,154.52481,-608719.2,619018.8,-12037.247,-2048.2434,-90.85073,-7642.708,1447.5981,311.19125,63.81215,-108.29452,-9.136596,-35.280586,-1261.8007,226684.06,2.6248982,11.929585,2.7533054,55.685925,-5425.0796,30.817307,198.54683,-103.50431,-50.846073,-248.10158,65.42221,-62.129692,-1.9127572,1
1111.3842,722.2999,716.4884,48908.027,-402065.66,2.9732854,-113.53895,-3002.0513,14351.147,2433.8203,309.78995,65.0706,322.9592,-2.3108423,-0.6273688,1364.0096,3319065.5,3.697079,25.193977,-26.678522,39.724396,16596.334,28.263323,94.68045,282.03284,-49.809097,-32.948235,-55.184742,30.917158,-1.804266,1
1110.0901,3030.3474,517.8206,1733973.4,-774445.1,-7730.353,-2776.9194,-3199.4822,3769.2456,-208.99472,310.29105,63.424988,115.587456,-4.5522175,-28.002464,-965.1215,-4076225.2,5.938817,-19.609058,-25.014969,15.624682,12819.884,24.099236,124.800446,41.18886,114.893196,-20.508722,-30.97338,-18.005201,-0.8256208,1
1110.942,-1145.0527,732.26215,-585876.9,-3243445.2,-4743.902,-919.30835,274.1844,-83534.445,-122.75461,309.33026,63.204697,273.3807,-2.3853488,-10.945118,-1724.675,-2860730.2,2.8270054,-19.80726,-13.263708,20.800806,-11964.528,30.836489,53.420628,253.65997,127.73203,59.492065,-186.25577,39.903076,-1.0790504,1
1110.246,1237.3334,-120.62717,782841.0,-3258433.5,-7882.0596,-517.41486,-2792.9023,31079.418,-1361.4817,309.9671,64.07468,420.62656,0.77697307,-4.981522,2395.021,-2521408.2,-1.9648852,20.569254,-12.523968,57.2897,-12602.406,21.227854,110.88017,27.183447,-88.96379,-26.107014,164.43523,-16.408615,-2.2084293,1
1110.8877,1089.1632,567.9686,-199341.55,163410.06,3785.737,-817.16223,2558.5122,9044.845,-2270.5425,310.32843,62.10314,360.8926,-4.335554,-29.92029,-359.51456,-439948.5,0.52041346,20.922918,-25.155342,16.492159,2479.2246,24.440237,74.06578,-135.9428,46.873238,30.333008,17.945692,-33.434196,-1.5748574,1
1110.8292,23.136074,257.81955,-2425011.8,730225.3,-8292.682,-1621.153,2748.9573,-14766.476,632.7088,309.89566,67.58783,157.99808,-5.8806033,-60.266796,783.6158,-5734788.5,6.8460736,-11.168489,-24.544962,75.992874,7897.291,27.005102,266.39392,-36.196945,78.04543,29.171,95.875786,105.04539,-0.19573142,1
1111.6107,541.12726,41.23777,-724213.1,1059307.1,2259.2908,-2063.1455,1406.797,34353.867,-1366.5491,309.50375,66.28668,189.73126,1.8883173,0.11196512,-948.66736,-199135.69,7.23382,16.646765,-21.799242,34.343235,6234.7104,21.79451,-43.68985,43.805435,102.17852,-2.709762,-122.12446,-1.9693575,-0.24074674,1
1110.6896,2123.8064,582.77795,598309.44,1229044.9,3556.2734,-1231.2283,-3469.689,29576.271,-2846.4614,308.3015,64.971054,467.8031,-1.3808895,-26.423056,59.640106,-2912772.0,4.011278,26.069084,-34.36475,29.75241,2280.023,29.045252,-31.51631,22.230793,-23.886198,20.629782,159.20728,-38.370758,-1.5650215,1
1111.8905,707.5584,806.7667,-1138776.2,277898.75,664.91644,364.3068,5298.073,-53587.535,-1570.7948,309.93063,71.8922,193.48956,-6.968751,-27.599848,1545.5646,-8452694.0,5.8218083,8.299712,-25.785093,-0.9004116,-6040.9644,24.088043,63.391506,-134.73792,28.623064,-8.284989,-247.47324,53.54762,-0.9225961,1
1111.8627,440.7007,-56.65379,1580694.0,-1992424.2,-15682.881,-1278.0248,-5557.8677,20285.664,1130.0758,310.5067,72.29202,-10.754193,-2.4070923,-17.6556,-835.5315,-1420769.0,-3.8588803,30.130138,-0.77028924,91.39704,583.737,30.174429,188.15317,-31.394333,164.02982,28.512465,-129.59088,17.057459,-1.3082671,1
1109.5933,-1204.9534,-63.886894,-111142.53,-1206700.6,-13047.014,214.37419,428.21423,8887.578,-4089.507,310.87628,66.14746,-4.911172,-6.3068523,-31.651623,909.44525,-3842212.2,7.8802385,37.184837,-8.6275625,44.521763,-6333.614,16.939045,122.2918,-112.85835,-104.26178,46.751205,-70.75712,-14.276498,-1.7387547,1
1109.7697,-2247.928,-315.674,-1703060.8,-28889.572,-4752.1055,-623.0238,3732.5667,-392.30255,-605.67365,309.92874,66.76268,298.6465,-6.628723,-6.363785,-1709.1866,-2484604.5,4.2093663,14.037631,-31.14003,-21.679636,-1487.2578,22.606058,52.17437,-118.14732,22.974712,37.38612,75.34404,-36.202,-1.7574935,1
1110.8862,-223.59653,-461.89078,-818236.8,1028553.7,-5356.3257,-1656.8951,-2927.3953,-18064.932,-768.9158,310.06247,65.29384,-42.486954,-6.669384,-5.723321,-1453.9789,-2533944.5,2.7050412,50.93422,-22.853224,-13.868808,8902.544,24.533413,113.130936,-42.491135,-6.853252,30.512999,-27.428751,50.490475,-0.53117746,1
1110.9843,-836.25964,455.71915,-841069.25,3387400.0,-6943.921,2062.2595,2978.1187,-61562.92,-914.6891,310.1156,67.11404,284.79507,-10.616163,-33.99061,-3016.9873,-5044922.0,4.6036816,-14.016391,-27.676186,4.192913,13651.905,28.674034,59.75066,38.22518,42.43518,25.026793,-87.248184,19.635462,-1.1935526,1
1111.1715,362.93402,772.86316,-848366.7,-1248590.6,-4413.1055,1752.434,3232.445,-29030.623,717.58954,309.7864,68.72911,209.74,-3.753396,-19.11525,2021.9108,-372574.28,4.6285653,30.88005,-17.59482,18.85157,-5304.9434,30.367773,84.70147,76.77165,29.54989,-41.96615,57.29817,-32.679024,-2.0752819,1
1111.4501,-1639.8453,-354.7104,-38950.875,3545315.8,-1885.7661,752.3183,3271.4038,22742.125,-1113.2516,309.44778,63.522217,171.29868,-5.1060953,8.289153,1748.4435,-407585.6,2.4442098,11.582407,-37.862564,32.788425,8566.846,30.660896,61.823242,231.33006,94.760925,-24.482433,-12.952465,23.785185,-0.87988126,1
1111.1053,940.4394,210.29308,-169032.95,208589.36,-8793.261,-393.60086,2215.6438,32113.041,1201.7031,310.61755,65.19082,114.86329,-3.0404394,-3.5359037,-813.6336,219625.98,0.9700986,13.669701,-9.771988,0.7040291,5096.5586,30.438335,136.71912,-143.19493,-47.218784,43.462902,34.353767,48.61544,-1.767112,1
1109.9915,1794.2178,823.8251,-1059621.9,-1365659.1,-7011.7896,1290.5116,2845.7214,13149.845,-2108.5151,309.39398,62.95131,562.1331,0.058935013,-12.892431,919.71185,-1030284.06,-1.5696307,8.346739,-5.0662975,49.381832,-3519.5037,26.122347,157.44514,-14.861577,23.194849,-48.432518,-3.7382996,119.672874,-0.26327315,1
1110.5082,548.77124,338.1358,1477441.9,19559.018,3854.914,224.27773,-3091.0828,36643.12,241.84688,309.5138,60.540024,237.88832,-1.6023337,-0.9466965,-457.11,-2784936.5,1.2614832,7.1576834,-2.6177213,17.395391,-3702.4758,27.346134,42.625988,-38.13197,140.6577,-76.53953,-38.86245,-44.87284,-1.7568998,1
1110.6097,986.4688,470.6152,614864.44,-2816394.5,-10740.886,-1182.8386,-373.44925,-10881.922,1361.2571,309.78644,64.86719,190.51253,-3.066357,-34.092216,1529.784,-5334448.5,7.150148,7.1959667,-14.107138,8.957119,-14691.193,26.283392,44.634323,247.51038,85.91537,21.371183,145.10863,42.16188,-1.4069046,1
